path,type,rollover,accident_time,accident_frame,center_x,center_y,x1,y1,x2,y2,region,scene_layout,weather,day_time,quality,no_frames,duration,height,width,split_in_distribution,split_geo_aware
real_videos/GDadq8Vznvc_00.mp4,t-bone,0,6.792,101,0.7353271943864933,0.7878901253543813,0.6366070111363248,0.719205585720833,0.8340473776366618,0.8565746649879296,New_York,signalized_intersection,normal,day,Poor,441,29.958,720,960,test,test
real_videos/Be6S5ecMGXA_00.mp4,t-bone,0,6.292,45,0.628475368495643,0.4931455299688491,0.5993907333965542,0.4684001193638273,0.6575600035947319,0.5178909405738709,Virginia,simple_intersection,normal,day,Poor,211,29.958,720,960,test,test
real_videos/TSHPa6dU_yo_00.mp4,t-bone,0,6.25,94,0.6165362196606812,0.4964223552686184,0.5933150543952049,0.4671310507015496,0.6397573849261575,0.5257136598356873,Virginia,simple_intersection,normal,day,Poor,434,29.917,720,960,test,test
real_videos/yqaUDA6i5GY_00.mp4,t-bone,0,11.663,176,0.3633826595554268,0.583784068179994,0.3141752111718112,0.534477312619362,0.4125901079390425,0.6330908237406259,Iowa,simple_intersection,normal,day,Poor,442,29.444999999999997,1080,2400,test,test
real_videos/oBN7DtMXoSw_00.mp4,head-on,0,11.467,169,0.5949180504319903,0.4813325327009295,0.5564030885368113,0.4616354999788952,0.6334330123271693,0.501029565422964,Virginia,simple_intersection,snow,day,Poor,447,30.067,1080,1440,test,test
real_videos/Ef9PwNwVRvY_00.mp4,t-bone,0,7.0,104,0.4525785145476338,0.2676617062956954,0.4252608788813732,0.2488032193464945,0.4798961502138944,0.2865201932448963,Tennessee,signalized_intersection,normal,day,Poor,159,10.667,1080,1440,test,test
real_videos/Pd6Ii4dcaUg_00.mp4,t-bone,0,6.618,99,0.5186734227312281,0.6336834006043209,0.4134470295916339,0.4914598120024825,0.6238998158708223,0.7759069892061593,Virginia,signalized_intersection,normal,day,Poor,372,24.777,1080,2400,test,test
real_videos/__WFqm4i3vE_00.mp4,t-bone,0,7.3,109,0.5313458337251398,0.4748227717732376,0.5127822265897825,0.44439313094449,0.5499094408604972,0.5052524126019852,Virginia,simple_intersection,normal,day,Poor,382,25.5,1080,1920,test,test
real_videos/Z3s9Wv38oRc_00.mp4,t-bone,0,6.7,200,0.4942641697765559,0.1230928764336584,0.4758338194711565,0.0998435106951791,0.5126945200819553,0.1463422421721378,Alabama,signalized_intersection,normal,day,Poor,898,29.967,720,1280,test,test
real_videos/p-8rTEjl_30_00.mp4,rear-end,0,15.292,209,0.7062701521879202,0.5239956067790559,0.6500443359494773,0.4544168728551195,0.762495968426363,0.5935743407029922,Alabama,signalized_intersection,rain,day,Poor,429,29.958,720,1056,test,test
real_videos/YkEtYW_U1IY_00.mp4,rear-end,0,6.208,92,0.6189757012972285,0.6706159328211836,0.5701435480887079,0.6202213145223696,0.667807854505749,0.7210105511199976,Alabama,signalized_intersection,normal,day,Poor,448,29.917,720,1080,test,test
real_videos/8uCJX3Qp78g_00.mp4,t-bone,0,8.208,110,0.7840756294117435,0.5501638774162534,0.6743923008373718,0.4758900967610847,0.8937589579861152,0.6244376580714222,Alabama,signalized_intersection,normal,day,Poor,433,29.917,720,1056,test,test
real_videos/9DRFJxKHc6g_4_00.mp4,head-on,1,6.740067,169,0.5111978467805163,0.5505865957863674,0.4814113815166351,0.4978199261347712,0.5409843120443976,0.6033532654379634,World,simple_intersection,normal,day,Poor,318,12.679333,720,1280,train,train
real_videos/-RrDtLjWsT4_00.mp4,t-bone,1,6.0,180,0.4334154839277085,0.5831998883117671,0.3690857972035047,0.5143039387771396,0.4977451706519124,0.6520958378463946,Alabama,signalized_intersection,normal,day,Poor,892,30.0,1080,1584,test,test
real_videos/EVNMnYgWIuk_00.mp4,t-bone,0,6.375,90,0.5164243354374077,0.408447691618078,0.4425556473392589,0.3391804537784184,0.5902930235355566,0.4777149294577376,Virginia,signalized_intersection,normal,day,Poor,414,29.875,720,960,test,test
real_videos/SPC9zwYFzdI_00.mp4,t-bone,0,6.0,84,0.6486471578081576,0.5331457834511908,0.5921377017150575,0.4620327386577485,0.7051566139012578,0.6042588282446332,Seattle,signalized_intersection,normal,day,Poor,404,29.917,720,1280,test,test
real_videos/JZcTEwl1Od4_00.mp4,t-bone,0,6.933,205,0.6221743480032353,0.3293133941398617,0.5375805542242451,0.2537966163854738,0.7067681417822257,0.4048301718942496,Alabama,signalized_intersection,normal,day,Poor,837,29.967,720,1280,test,test
real_videos/Er-dsvrO1UU_00.mp4,t-bone,0,7.8,233,0.5443029343378958,0.6578960019235115,0.5237130146278943,0.6435783025952787,0.5648928540478972,0.6722137012517443,Alabama,signalized_intersection,normal,day,Poor,760,29.967,720,1280,test,test
real_videos/MxiC2UdOzE8_0_00.mp4,t-bone,0,24.791433,634,0.4016516413199151,0.3746923855468169,0.2614395843068768,0.3072763754161803,0.5418636983329534,0.4421083956774535,World,signalized_intersection,normal,day,Poor,1064,39.1391,720,1280,train,train
real_videos/emZJVcNK-q4_00.mp4,t-bone,0,8.6,129,0.7993848822727794,0.7046697649327893,0.6625798939061016,0.528154775431706,0.9361898706394572,0.8811847544338726,Virginia,signalized_intersection,normal,day,Poor,279,20.333,1080,1440,test,test
